booking_id,guest_name_norm,email,country,cibo_preferito,prima_visita,check_in,check_out,nights,channel,currency,room_rate,room_rate_eur,cancelled,net_revenue_eur,high_season,post_promo,date_corretta,nome_ambiguo
BK00156,fatima petrov,fatima.petrov112@yahoo.com,France,senza glutine,2024-10-07,2024-10-07,2024-10-08,1,OTA,EUR,242.74,242.74,False,242.74,False,False,False,False
BK00157,kowalski laura,laura.kowalski446@outlook.com,Japan,kosher,2024-10-08,2024-10-08,2024-10-10,2,direct,EUR,225.95,225.95,False,451.9,False,False,False,False
BK00158,al-farsi ananya,ananya.al-farsi667@outlook.com,UK,vegana,2024-10-08,2024-10-08,2024-10-10,2,OTA,EUR,261.8,261.8,False,523.6,False,False,False,False
BK00159,al-rashid yuki,yuki.al-rashid180@outlook.com,UAE,internazionale,2024-10-08,2024-10-08,2024-10-10,2,OTA,EUR,179.23,179.23,False,358.46,False,False,False,False
BK00160,bianchi william,william.bianchi536@gmail.com,Germany,vegetariana,2024-10-08,2024-10-08,2024-10-09,1,OTA,EUR,249.81,249.81,False,249.81,False,False,False,False
BK00161,greco lucia,lucia.greco90@gmail.com,Italy,halal,2024-10-09,2024-10-09,2024-10-11,2,direct,EUR,168.17,168.17,False,336.34,False,False,False,False
BK00162,kaczmarek maria,maria.kaczmarek422@yahoo.com,Switzerland,vegana,2024-10-09,2024-10-09,2024-10-13,4,OTA,EUR,287.98,287.98,False,1151.92,False,False,False,False
BK00163,camille muller,camille.muller670@yahoo.com,UK,internazionale,2024-10-09,2024-10-09,2024-10-12,3,OTA,EUR,249.87,249.87,False,749.61,False,False,False,False
BK00164,colombo patricia,patricia.colombo851@gmail.com,Switzerland,vegana,2024-10-09,2024-10-09,2024-10-13,4,OTA,USD,219.01,201.49,False,805.96,False,False,False,False
BK00165,ricci silvia,silvia.ricci26@icloud.com,Italy,pesce,2024-10-10,2024-10-10,2024-10-12,2,direct,EUR,220.19,220.19,False,440.38,False,False,False,False
BK00166,charlotte conti,charlotte.conti938@outlook.com,Switzerland,vegana,2024-10-10,2024-10-10,2024-10-12,2,OTA,EUR,190.92,190.92,False,381.84,False,False,False,False
BK00167,alessandro ivanov,alessandro.ivanov535@gmail.com,France,vegetariana,2024-10-11,2024-10-11,2024-10-13,2,OTA,EUR,253.2,253.2,False,506.4,False,False,False,False
BK00168,priya schmidt,priya.schmidt464@outlook.com,UAE,vegana,2024-10-11,2024-10-11,2024-10-17,6,OTA,EUR,224.57,224.57,False,1347.42,False,False,False,False
BK00169,olga yamamoto,olga.yamamoto454@gmail.com,Germany,senza glutine,2024-10-11,2024-10-11,2024-10-12,1,OTA,EUR,266.92,266.92,False,266.92,False,False,False,False
BK00170,andrea kobayashi,andrea.kobayashi6@outlook.com,Germany,pesce,2024-10-11,2024-10-11,2024-10-12,1,OTA,EUR,241.08,241.08,False,241.08,False,False,False,False
BK00171,esposito fatima,fatima.esposito848@yahoo.com,Japan,vegana,2024-10-11,2024-10-11,2024-10-12,1,OTA,EUR,222.94,222.94,False,222.94,False,False,False,False
BK00172,bruno youssef,youssef.bruno14@outlook.com,Japan,italiana,2024-10-11,2024-10-11,2024-10-13,2,OTA,EUR,195.76,195.76,False,391.52,False,False,False,False
BK00173,luca yamamoto,luca.yamamoto155@gmail.com,Italy,kosher,2024-10-12,2024-10-12,2024-10-14,2,OTA,EUR,166.2,166.2,False,332.4,False,False,False,False
BK00174,david martinez,david.martinez268@icloud.com,Switzerland,vegetariana,2024-10-12,2024-10-12,2024-10-13,1,direct,EUR,225.27,225.27,False,225.27,False,False,False,False
BK00175,amelia silva,amelia.silva301@icloud.com,Japan,vegetariana,2024-10-12,2024-10-12,2024-10-15,3,OTA,EUR,237.24,237.24,False,711.72,False,False,False,False
BK00176,alessandro hassan,alessandro.hassan317@outlook.com,USA,internazionale,2024-10-12,2024-10-12,2024-10-15,3,OTA,EUR,189.11,189.11,False,567.33,False,False,False,False
BK00177,conti dmitri,dmitri.conti431@yahoo.com,Netherlands,vegetariana,2024-10-13,2024-10-13,2024-10-15,2,OTA,EUR,239.65,239.65,False,479.3,False,False,False,False
BK00178,arjun patel,arjun.patel231@gmail.com,Netherlands,vegana,2024-10-13,2024-10-13,2024-10-14,1,OTA,EUR,210.47,210.47,True,0.0,False,False,False,False
BK00179,david nowak,david.nowak726@yahoo.com,Italy,senza glutine,2024-10-13,2024-10-13,2024-10-14,1,OTA,EUR,273.4,273.4,False,273.4,False,False,False,False
BK00180,hans watanabe,hans.watanabe680@outlook.com,USA,internazionale,2024-10-13,2024-10-13,2024-10-14,1,OTA,EUR,219.56,219.56,True,0.0,False,False,False,False
BK00181,camille lopez,camille.lopez406@outlook.com,Switzerland,senza glutine,2024-10-13,2024-10-13,2024-10-17,4,OTA,EUR,212.39,212.39,False,849.56,False,False,False,False
BK00182,john klein,john.klein103@gmail.com,Spain,halal,2024-10-14,2024-10-14,2024-10-17,3,OTA,EUR,182.26,182.26,False,546.78,False,False,False,False
BK00183,silva sophie,sophie.silva130@icloud.com,Switzerland,pesce,2024-09-11,2024-10-14,2024-10-15,1,direct,EUR,305.83,305.83,False,305.83,False,False,False,True
BK00184,bianchi omar,omar.bianchi909@outlook.com,Italy,senza glutine,2024-10-14,2024-10-14,2024-10-18,4,OTA,EUR,189.23,189.23,False,756.92,False,False,False,False
BK00185,bernard john,john.bernard434@gmail.com,UK,pesce,2024-10-14,2024-10-14,2024-10-18,4,OTA,EUR,217.51,217.51,False,870.04,False,False,False,False
BK00186,camille garcia,camille.garcia475@yahoo.com,Switzerland,internazionale,2024-10-14,2024-10-14,2024-10-15,1,OTA,EUR,295.34,295.34,False,295.34,False,False,False,False
BK00187,chiara yamamoto,chiara.yamamoto814@outlook.com,USA,pesce,2024-10-15,2024-10-15,2024-10-16,1,OTA,EUR,198.64,198.64,False,198.64,False,False,False,False
BK00188,anna esposito,anna.esposito732@yahoo.com,USA,vegana,2024-10-15,2024-10-15,2024-10-16,1,OTA,EUR,271.91,271.91,False,271.91,False,False,False,False
BK00189,john meyer,john.meyer313@yahoo.com,Germany,internazionale,2024-10-15,2024-10-15,2024-10-21,6,OTA,USD,225.19,207.17,False,1243.02,False,False,False,False
BK00190,ahmed patel,ahmed.patel311@icloud.com,Germany,pesce,2024-10-15,2024-10-15,2024-10-16,1,OTA,EUR,277.87,277.87,False,277.87,False,False,False,True
BK00191,giorgia petrov,giorgia.petrov523@outlook.com,Japan,vegetariana,2024-10-16,2024-10-16,2024-10-19,3,OTA,EUR,236.38,236.38,False,709.14,False,False,False,True
BK00192,omar yamamoto,omar.yamamoto212@yahoo.com,Switzerland,vegetariana,2024-10-16,2024-10-16,2024-10-18,2,OTA,EUR,247.82,247.82,False,495.64,False,False,False,True
BK00193,ahmed weber,ahmed.weber766@outlook.com,UAE,kosher,2024-10-16,2024-10-16,2024-10-17,1,OTA,EUR,239.49,239.49,False,239.49,False,False,False,False
BK00194,al-farsi anna,anna.al-farsi291@outlook.com,Spain,internazionale,2024-10-16,2024-10-16,2024-10-18,2,OTA,EUR,202.53,202.53,False,405.06,False,False,False,False
BK00195,colombo luca,luca.colombo40@icloud.com,Netherlands,pesce,2024-10-17,2024-10-17,2024-10-20,3,OTA,EUR,274.72,274.72,False,824.16,False,False,False,False
BK00196,marco watanabe,marco.watanabe973@icloud.com,Spain,senza glutine,2024-10-17,2024-10-17,2024-10-23,6,OTA,EUR,221.23,221.23,False,1327.38,False,False,False,False
BK00197,ahmed smith,ahmed.smith79@outlook.com,Germany,internazionale,2024-10-18,2024-10-18,2024-10-19,1,OTA,EUR,251.74,251.74,False,251.74,False,False,False,True
BK00198,ananya singh,ananya.singh231@gmail.com,Japan,vegana,2024-10-18,2024-10-18,2024-10-21,3,OTA,EUR,287.18,287.18,False,861.54,False,False,False,False
BK00199,marie sharma,marie.sharma697@yahoo.com,Japan,pesce,2024-10-18,2024-10-18,2024-10-19,1,OTA,EUR,265.31,265.31,False,265.31,False,False,False,False
BK00200,alessandro meyer,alessandro.meyer973@outlook.com,Netherlands,internazionale,2024-10-18,2024-10-18,2024-10-19,1,OTA,EUR,255.13,255.13,False,255.13,False,False,False,False
BK00201,dubois william,william.dubois557@icloud.com,Switzerland,pesce,2024-10-03,2024-10-20,2024-10-22,2,OTA,EUR,200.7,200.7,False,401.4,False,False,False,True
BK00202,lopez luca,luca.lopez653@icloud.com,Germany,senza glutine,2024-10-20,2024-10-20,2024-10-27,7,OTA,EUR,284.75,284.75,False,1993.25,False,False,False,True
BK00203,emma martinez,emma.martinez398@gmail.com,France,pesce,2024-10-20,2024-10-20,2024-10-26,6,OTA,EUR,284.62,284.62,False,1707.72,False,False,False,True
BK00204,chiara ferrari,chiara.ferrari54@gmail.com,UK,halal,2024-10-20,2024-10-20,2024-10-22,2,OTA,EUR,243.06,243.06,False,486.12,False,False,False,True
BK00205,martinez valentina,valentina.martinez539@outlook.com,Netherlands,vegetariana,2024-10-20,2024-10-20,2024-10-24,4,OTA,EUR,205.91,205.91,False,823.64,False,False,False,False
BK00206,bruno thomas,thomas.bruno146@icloud.com,Switzerland,italiana,2024-10-21,2024-10-21,2024-10-24,3,OTA,USD,197.11,181.34,False,544.02,False,False,False,False
BK00207,bianchi priya,priya.bianchi298@icloud.com,Switzerland,internazionale,2024-10-21,2024-10-21,2024-10-23,2,OTA,USD,280.15,257.74,False,515.48,False,False,False,False
BK00208,girard kenji,kenji.girard958@outlook.com,Switzerland,halal,2024-10-21,2024-10-21,2024-10-23,2,OTA,USD,236.7,217.76,False,435.52,False,False,False,False
BK00209,kumar marco,marco.kumar751@yahoo.com,France,italiana,2024-10-22,2024-10-22,2024-10-24,2,OTA,USD,269.64,248.07,False,496.14,False,False,False,False
BK00210,alessandro nowak,alessandro.nowak646@icloud.com,USA,italiana,2024-09-12,2024-10-22,2024-10-24,2,OTA,EUR,217.87,217.87,False,435.74,False,False,False,False
BK00211,kaczmarek valentina,valentina.kaczmarek173@outlook.com,UAE,vegetariana,2024-10-22,2024-10-22,2024-10-24,2,direct,EUR,208.59,208.59,False,417.18,False,False,False,False
BK00212,patricia singh,patricia.singh474@outlook.com,Netherlands,italiana,2024-10-22,2024-10-22,2024-10-23,1,OTA,EUR,238.97,238.97,False,238.97,False,False,False,False
BK00213,kaczmarek nikolai,nikolai.kaczmarek243@icloud.com,France,senza glutine,2024-10-22,2024-10-22,2024-10-25,3,direct,EUR,228.57,228.57,False,685.71,False,False,False,False
BK00214,anna girard,anna.girard3@yahoo.com,Japan,halal,2024-10-23,2024-10-23,2024-10-24,1,OTA,USD,264.06,242.94,False,242.94,False,False,False,False
BK00215,al-rashid laura,laura.al-rashid586@outlook.com,UK,senza glutine,2024-10-23,2024-10-23,2024-10-27,4,OTA,EUR,255.35,255.35,False,1021.4,False,False,False,False
BK00216,costa marco,marco.costa108@yahoo.com,Spain,pesce,2024-10-24,2024-10-24,2024-10-27,3,OTA,USD,269.7,248.12,False,744.36,False,False,False,False
BK00217,alessandro kim,alessandro.kim452@yahoo.com,UAE,senza glutine,2024-10-24,2024-10-24,2024-10-28,4,OTA,USD,236.23,217.33,False,869.32,False,False,False,False
BK00218,fernandez lucia,lucia.fernandez469@gmail.com,France,italiana,2024-10-24,2024-10-24,2024-10-25,1,OTA,EUR,230.0,230.0,False,230.0,False,False,False,True
BK00219,muller omar,omar.muller831@gmail.com,UAE,italiana,2024-10-24,2024-10-24,2024-10-26,2,OTA,EUR,300.39,300.39,False,600.78,False,False,False,False
BK00220,bruno david,david.bruno423@yahoo.com,UAE,pesce,2024-10-25,2024-10-25,2024-10-27,2,OTA,EUR,226.07,226.07,False,452.14,False,False,False,False
BK00221,john lefevre,john.lefevre200@yahoo.com,France,vegetariana,2024-10-25,2024-10-25,2024-10-28,3,direct,EUR,214.4,214.4,True,0.0,False,False,False,True
BK00222,schmidt silvia,silvia.schmidt398@yahoo.com,Spain,senza glutine,2024-10-26,2024-10-26,2024-10-28,2,OTA,EUR,227.58,227.58,False,455.16,False,False,False,False
BK00223,pierre smith,pierre.smith837@outlook.com,UK,kosher,2024-10-26,2024-10-26,2024-10-31,5,OTA,EUR,228.7,228.7,False,1143.5,False,False,False,False
BK00224,andersen jean,jean.andersen839@outlook.com,USA,internazionale,2024-10-26,2024-10-26,2024-10-27,1,direct,EUR,194.03,194.03,False,194.03,False,False,False,True
BK00225,lefevre robert,robert.lefevre23@gmail.com,UK,italiana,2024-10-27,2024-10-27,2024-10-28,1,OTA,EUR,240.38,240.38,False,240.38,False,False,False,False
BK00226,esposito giulia,giulia.esposito937@gmail.com,UK,kosher,2024-10-27,2024-10-27,2024-10-30,3,OTA,EUR,227.39,227.39,False,682.17,False,False,False,False
BK00227,chen sara,sara.chen951@gmail.com,UK,pesce,2024-10-27,2024-10-27,2024-10-28,1,direct,EUR,244.15,244.15,False,244.15,False,False,False,False
BK00228,klaus yamamoto,klaus.yamamoto882@icloud.com,Switzerland,vegana,2024-10-27,2024-10-27,2024-10-29,2,OTA,EUR,255.24,255.24,False,510.48,False,False,True,False
BK00229,nowak simone,simone.nowak343@outlook.com,Germany,internazionale,2024-10-27,2024-10-27,2024-10-30,3,OTA,EUR,237.28,237.28,False,711.84,False,False,False,False
BK00230,chen lucia,lucia.chen807@yahoo.com,Netherlands,kosher,2024-10-28,2024-10-28,2024-10-30,2,OTA,EUR,241.46,241.46,False,482.92,False,False,False,False
BK00231,anna lopez,anna.lopez682@icloud.com,Switzerland,vegetariana,2024-10-29,2024-10-29,2024-10-31,2,OTA,EUR,227.5,227.5,False,455.0,False,False,False,False
BK00232,olga suzuki,olga.suzuki286@outlook.com,France,internazionale,2024-10-29,2024-10-29,2024-10-31,2,OTA,EUR,230.06,230.06,False,460.12,False,False,False,False
BK00233,bernard isabella,isabella.bernard603@icloud.com,France,senza glutine,2024-10-30,2024-10-30,2024-11-01,2,OTA,USD,223.5,205.62,False,411.24,False,False,False,False
BK00234,andersen jean,jean.andersen839@outlook.com,USA,internazionale,2024-10-26,2024-10-30,2024-10-31,1,OTA,USD,215.32,198.09,False,198.09,False,False,False,True
BK00235,marco muller,marco.muller813@yahoo.com,USA,senza glutine,2024-10-30,2024-10-30,2024-11-02,3,OTA,EUR,224.36,224.36,False,673.08,False,False,False,False
BK00236,simone watanabe,simone.watanabe283@yahoo.com,UAE,vegana,2024-10-31,2024-10-31,2024-11-02,2,OTA,EUR,244.81,244.81,False,489.62,False,False,False,True
BK00237,ferrari simone,simone.ferrari790@outlook.com,Netherlands,kosher,2024-10-31,2024-10-31,2024-11-03,3,direct,EUR,227.7,227.7,False,683.1,False,False,False,True
BK00238,al-rashid isabella,isabella.al-rashid518@yahoo.com,USA,italiana,2024-10-31,2024-10-31,2024-11-01,1,OTA,EUR,234.51,234.51,False,234.51,False,False,False,False
BK00239,carlos ivanov,carlos.ivanov296@gmail.com,USA,italiana,2024-10-31,2024-10-31,2024-11-01,1,direct,USD,208.45,191.77,False,191.77,False,False,False,False
BK00240,bianchi carlos,carlos.bianchi250@outlook.com,USA,vegetariana,2024-11-01,2024-11-01,2024-11-03,2,OTA,USD,229.91,211.52,False,423.04,False,False,False,False
BK00241,johnson paolo,paolo.johnson218@gmail.com,Netherlands,vegana,2024-11-01,2024-11-01,2024-11-04,3,OTA,EUR,233.55,233.55,False,700.65,False,False,False,False
BK00242,camille tanaka,camille.tanaka617@icloud.com,Italy,italiana,2024-11-01,2024-11-01,2024-11-02,1,OTA,EUR,182.32,182.32,False,182.32,False,False,False,False
BK00243,meyer patricia,patricia.meyer878@outlook.com,France,vegetariana,2024-11-02,2024-11-02,2024-11-05,3,OTA,USD,241.75,222.41,True,0.0,False,False,False,False
BK00244,diego dubois,diego.dubois89@yahoo.com,Spain,pesce,2024-11-02,2024-11-02,2024-11-03,1,OTA,EUR,233.17,233.17,False,233.17,False,False,False,False
BK00245,silvia yamamoto,silvia.yamamoto45@gmail.com,Spain,italiana,2024-11-02,2024-11-02,2024-11-05,3,direct,EUR,201.33,201.33,False,603.99,False,False,False,False
BK00246,matteo tanaka,matteo.tanaka494@yahoo.com,France,vegana,2024-11-02,2024-11-02,2024-11-03,1,OTA,EUR,220.49,220.49,False,220.49,False,False,False,True
BK00247,colombo ingrid,ingrid.colombo577@outlook.com,Italy,halal,2024-11-03,2024-11-03,2024-11-04,1,OTA,EUR,218.8,218.8,False,218.8,False,False,False,False
BK00248,federica schmidt,federica.schmidt35@yahoo.com,Japan,senza glutine,2024-11-03,2024-11-03,2024-11-05,2,OTA,EUR,245.46,245.46,False,490.92,False,False,False,False
BK00249,colombo kenji,kenji.colombo839@outlook.com,Switzerland,vegetariana,2024-11-04,2024-11-04,2024-11-06,2,OTA,EUR,208.98,208.98,False,417.96,False,False,False,False
BK00250,andrea petrov,andrea.petrov449@outlook.com,Netherlands,italiana,2024-11-04,2024-11-04,2024-11-05,1,direct,EUR,184.63,184.63,True,0.0,False,False,False,False
BK00251,kim priya,priya.kim388@outlook.com,UK,kosher,2024-11-04,2024-11-04,2024-11-06,2,OTA,EUR,220.73,220.73,False,441.46,False,False,False,False
BK00252,emma patel,emma.patel937@icloud.com,Italy,internazionale,2024-11-04,2024-11-04,2024-11-06,2,OTA,EUR,236.3,236.3,False,472.6,False,False,False,False
BK00253,hassan yuki,yuki.hassan938@gmail.com,USA,vegana,2024-11-05,2024-11-05,2024-11-10,5,OTA,EUR,206.33,206.33,False,1031.65,False,False,False,False
BK00254,amelia patel,amelia.patel562@outlook.com,Netherlands,senza glutine,2024-11-05,2024-11-05,2024-11-10,5,OTA,EUR,236.63,236.63,False,1183.15,False,False,False,False
BK00255,ivanov simone,simone.ivanov128@icloud.com,Spain,italiana,2024-11-05,2024-11-05,2024-11-06,1,OTA,EUR,196.24,196.24,False,196.24,False,False,False,False
BK00256,paolo wagner,paolo.wagner650@icloud.com,France,pesce,2024-11-06,2024-11-06,2024-11-12,6,OTA,USD,186.22,171.32,False,1027.92,False,False,False,False
BK00257,camille ibrahim,camille.ibrahim356@yahoo.com,Japan,vegana,2024-11-06,2024-11-06,2024-11-07,1,OTA,EUR,326.04,326.04,False,326.04,False,False,False,True
BK00258,emma esposito,emma.esposito169@icloud.com,USA,senza glutine,2024-11-06,2024-11-06,2024-11-08,2,OTA,EUR,224.13,224.13,False,448.26,False,False,False,False
BK00259,ibrahim simone,simone.ibrahim259@gmail.com,Germany,italiana,2024-11-06,2024-11-06,2024-11-08,2,OTA,EUR,238.24,238.24,False,476.48,False,False,False,False
BK00260,hassan isabella,isabella.hassan16@outlook.com,Switzerland,kosher,2024-11-06,2024-11-06,2024-11-07,1,direct,EUR,243.41,243.41,False,243.41,False,False,False,True
BK00261,fatima lopez,fatima.lopez743@gmail.com,Spain,halal,2024-11-07,2024-11-07,2024-11-12,5,OTA,EUR,233.72,233.72,False,1168.6,False,False,False,False
BK00262,colombo simone,simone.colombo263@gmail.com,France,senza glutine,2024-11-07,2024-11-07,2024-11-10,3,OTA,USD,264.57,243.4,False,730.2,False,False,False,False
BK00263,ferrari lucia,lucia.ferrari419@yahoo.com,Netherlands,italiana,2024-11-07,2024-11-07,2024-11-09,2,OTA,USD,245.99,226.31,False,452.62,False,False,False,False
BK00264,marco petrov,marco.petrov237@gmail.com,Germany,halal,2024-11-07,2024-11-07,2024-11-10,3,direct,EUR,264.99,264.99,False,794.97,False,False,False,False
BK00265,olga wagner,olga.wagner545@gmail.com,UK,vegetariana,2024-11-08,2024-11-08,2024-11-09,1,OTA,EUR,211.05,211.05,False,211.05,False,False,False,False
BK00266,astrid garcia,astrid.garcia110@outlook.com,USA,vegetariana,2024-11-08,2024-11-08,2024-11-09,1,OTA,EUR,177.87,177.87,False,177.87,False,False,False,True
BK00267,lopez olivia,olivia.lopez995@icloud.com,Japan,italiana,2024-11-08,2024-11-08,2024-11-10,2,OTA,EUR,222.14,222.14,False,444.28,False,False,False,True
BK00268,david garcia,david.garcia476@yahoo.com,Germany,internazionale,2024-11-08,2024-11-08,2024-11-11,3,OTA,EUR,207.02,207.02,False,621.06,False,False,False,False
BK00269,isabella muller,isabella.muller78@outlook.com,Netherlands,halal,2024-11-08,2024-11-08,2024-11-10,2,direct,EUR,208.79,208.79,False,417.58,False,False,False,False
BK00270,bianchi nikolai,nikolai.bianchi527@outlook.com,Spain,kosher,2024-11-08,2024-11-08,2024-11-11,3,direct,EUR,226.65,226.65,False,679.95,False,False,False,False
BK00271,francesco sharma,francesco.sharma421@yahoo.com,Italy,internazionale,2024-11-09,2024-11-09,2024-11-11,2,OTA,USD,235.5,216.66,False,433.32,False,False,False,False
BK00272,ivanov olga,olga.ivanov98@gmail.com,UK,vegetariana,2024-11-09,2024-11-09,2024-11-11,2,direct,USD,271.88,250.13,False,500.26,False,False,False,False
BK00273,astrid novak,astrid.novak745@gmail.com,Switzerland,kosher,2024-11-09,2024-11-09,2024-11-11,2,OTA,EUR,176.1,176.1,False,352.2,False,False,False,False
BK00274,marie nilsson,marie.nilsson841@gmail.com,UK,vegana,2024-11-10,2024-11-10,2024-11-13,3,OTA,EUR,282.27,282.27,False,846.81,False,False,False,False
BK00275,ahmed conti,ahmed.conti922@yahoo.com,Netherlands,halal,2024-11-10,2024-11-10,2024-11-14,4,OTA,EUR,244.01,244.01,False,976.04,False,False,False,False
BK00276,andrea rossi,andrea.rossi180@outlook.com,Switzerland,vegetariana,2024-11-11,2024-11-11,2024-11-15,4,OTA,USD,217.57,200.16,False,800.64,False,False,False,False
BK00277,aiko muller,aiko.muller757@icloud.com,France,senza glutine,2024-11-11,2024-11-11,2024-11-12,1,OTA,EUR,229.85,229.85,False,229.85,False,False,False,False
BK00278,lucia park,lucia.park3@outlook.com,Germany,vegana,2024-11-11,2024-11-11,2024-11-13,2,OTA,EUR,244.04,244.04,False,488.08,False,False,False,False
